v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   110.000000                     0.000011          0.000020
   111.000000                     0.000011          0.000020
   112.000000                     0.000011          0.000021
   113.000000                     0.000011          0.000021
   114.000000                     0.000011          0.000021
   115.000000                     0.000011          0.000021
   116.000000                     0.000011          0.000022
   117.000000                     0.000012          0.000022
   118.000000                     0.000012          0.000023
   119.000000                     0.000012          0.000024
   120.000000                     0.000013          0.000025
   121.000000                     0.000014          0.000026
   122.000000                     0.000015          0.000028
   123.000000                     0.000017          0.000032
   124.000000                     0.000020          0.000039
   125.000000                     0.000027          0.000053
   126.000000                     0.000044          0.000085
   127.000000                     0.000075          0.000145
   128.000000                     0.000068          0.000130
   129.000000                     0.000039          0.000074
   130.000000                     0.000025          0.000048
   131.000000                     0.000019          0.000037
   132.000000                     0.000017          0.000032
   133.000000                     0.000015          0.000029
   134.000000                     0.000014          0.000027
   135.000000                     0.000014          0.000026
   136.000000                     0.000013          0.000025
   137.000000                     0.000013          0.000025
   138.000000                     0.000013          0.000025
   139.000000                     0.000013          0.000024
   140.000000                     0.000013          0.000024
   141.000000                     0.000013          0.000024
   142.000000                     0.000013          0.000024
   143.000000                     0.000013          0.000024
   144.000000                     0.000013          0.000024
   145.000000                     0.000013          0.000024
   146.000000                     0.000013          0.000024
   147.000000                     0.000013          0.000024
   148.000000                     0.000013          0.000024
   149.000000                     0.000013          0.000025
   150.000000                     0.000013          0.000025
   151.000000                     0.000013          0.000025
   152.000000                     0.000013          0.000025
   153.000000                     0.000013          0.000025
   154.000000                     0.000013          0.000025
   155.000000                     0.000013          0.000025
   156.000000                     0.000013          0.000025
   157.000000                     0.000013          0.000026
   158.000000                     0.000013          0.000026
   159.000000                     0.000013          0.000026
   160.000000                     0.000014          0.000026
   161.000000                     0.000014          0.000026
   162.000000                     0.000014          0.000026
   163.000000                     0.000014          0.000027
   164.000000                     0.000014          0.000027
   165.000000                     0.000014          0.000027
   166.000000                     0.000014          0.000027
   167.000000                     0.000014          0.000027
   168.000000                     0.000014          0.000027
   169.000000                     0.000014          0.000028
   170.000000                     0.000014          0.000028
   171.000000                     0.000015          0.000028
   172.000000                     0.000015          0.000028
   173.000000                     0.000015          0.000028
   174.000000                     0.000015          0.000029
   175.000000                     0.000015          0.000029
   176.000000                     0.000015          0.000029
   177.000000                     0.000015          0.000029
   178.000000                     0.000015          0.000030
   179.000000                     0.000015          0.000030
   180.000000                     0.000016          0.000030
   181.000000                     0.000016          0.000030
   182.000000                     0.000016          0.000030
   183.000000                     0.000016          0.000031
   184.000000                     0.000016          0.000031
   185.000000                     0.000016          0.000031
   186.000000                     0.000016          0.000031
   187.000000                     0.000016          0.000032
   188.000000                     0.000017          0.000032
   189.000000                     0.000017          0.000032
